id;name;brand;regular_price;discount_price
89398552;Глазурованный керамогранит Керамин Этна 1 60x60 см 1.44 м² матовая цвет серый;КЕРАМИН;1884;
89348035;Глазурованный керамогранит Ceramente Stellare Quartzite Pro 60x60 см 1.44 м² матовый цвет серый светлый;CERAMENTE STELLARE;1670;
89194750;Керамогранит Progress Калакатта NR0330 60x60x1 см 1.44 м² цвет светло-серый;PROGRESS;1624;
89194764;Керамогранит Progress Магма GSR0069 60x60 см 1.44 м² цвет коричневый;PROGRESS;1682;
89417440;Глазурованный керамогранит Axima Lion 60x60 см 1.44 м² матовый цвет светло-серый;AXIMA;1784;
89389024;Глазурованный керамогранит Керамин Эйра 40x40 см 2.08 м² матовый цвет серый;КЕРАМИН;1121;
82662930;Керамогранит Axima Alicante 120x60 см 1.44 м² цвет коричневый;AXIMA;1504;
83762991;Керамогранит Incolor Sorrento 60x60 см 1.44 м² полированный цвет серый;INCOLOR;2024;1485
85882310;Керамогранит LB Ceramics Форсса 30x60.3 см 1.44 м² матовый цвет натуральный;LB CERAMICS;1092;
89396421;Глазурованный керамогранит Arcadia Ceramica Grande Crystal High Gloss 60x120 см 1.44 м² глянцевый цвет белый;ARCADIA CERAMICA;2202;
86354573;Керамогранит Incolor Agat Blue 60x120 см 1.44 м² полированный цвет синий;INCOLOR;2906;2263
87030687;Керамогранит RC 5067 60x60x0.8 см 1.44 м² карвинг матовый цвет графит;;2203;
89385810;Глазурованный керамогранит Eternal Arascato Armoni 60x60 см 1.44 м² глянцевый цвет серый;;1631;
89340434;Глазурованный керамогранит Grasaro Super Marble G-2993/MR/600x600x9/S1, 60x60 см 1.8 м² матовый цвет черный;GRASARO;1622;
89266128;Глазурованный керамогранит LB Ceramics Моррис 30x60.3 см 1.44 м² матовый цвет синий;LB CERAMICS;1151;
89417062;Керамогранит 60x120 ag onice beige бежевый п 1.44 м²;;2103;
89356609;Керамогранит Leopard 2578 Calacata Soft 120x60 см 1.44 м² полированный цвет белый;LEOPARD;2043;
89021578;Глазурованный керамогранит Alma Ceramica CityWood GFA2090CTW07R 20x90 см 1.62 м² матовый цвет серый;ALMA CERAMICA;1650;
90823647;Керамогранит Laparet x9999275874 60x120см 1.44 м² цвет золото, цена за упаковку;LAPARET;2690;
92265680;Комплект ступень с подступенком Estima Kraft Wood KW01 33x120 см цвет бежевый;ESTIMA;6155;
88945129;Ступень угловая Stone Gris 33x33 см цвет серый 1 шт.;;5181;
86922437;Керамогранит Urban Marrone 30x30 см 0.99 м² матовый цвет бежевый;;5613;
89398192;Глазурованный керамогранит Cersanit Pulse 17681 44.8x89.8 см 1.206 м² матовый цвет синий;CERSANIT;1787;
92096501;Керамогранит Estima Gabbro GB02 60x120 см 1.44 м² неполированный цвет серый, цена за упаковку;ESTIMA;3395;2575
83882070;Керамогранит Ecogres EM01 60x60 см 1.44 м² неполированный цвет бежевый;ECOGRES;1541;
88916598;Керамогранит Alma Ceramica Oxide 60x120 см 1.44 м² лаппатированный цвет серый;ALMA CERAMICA;2153;
82662931;Керамогранит Axima Alicante 120x60 см 1.44 м² цвет бежевый;AXIMA;1504;
83884407;Ступень Estima Sun Deck SU05 30x120 см цвет темно-коричневый 4 шт.;ESTIMA;5788;
18361445;Глазурованный керамогранит Kerama Marazzi Престон 40x40 см 1.62 м² матовый цвет светлый;KERAMA MARAZZI;1148;
91823822;Керамогранит Global tile Encanto GT120603001MCR_MSK 60x120см цвет серый мрамор;GLOBAL TILE;2490;
82124666;Керамогранит Quadro Decor Соль-Перец 30x30 см 0.99 м² матовый цвет серый;QUADRO DECOR;881;
89417064;Керамогранит 60x60 ag pulse nero серый 1.44 м²;;1781;
91474513;Керамогранит Onlygres Stone SOG501 60x60см 0.72 м² утолщенный, ректифицированный, цвет серый, цена за упаковку;ONLYGRES;5390;
83762990;Керамогранит Incolor Boston 60x60 см 1.44 м² полированный цвет серый;INCOLOR;2024;1485
86922440;Ступень угловая Urban Marrone 33x33 см цвет бежевый 1 шт.;;5614;
86383170;Керамогранит Onlygres Marble MOG601 60x120 см 2.16 м² полированный цвет черный;ONLYGRES;2297;
89356608;Керамогранит Concor Galaxy Black 120x60 см 1.44 м² полированный цвет черный;CONCOR;2120;
89345508;Глазурованный керамогранит Bogart Grey 60x120 см 2.88 м² полированный цвет серый;;1927;1640
88945115;Глазурованный керамогранит Stone Gris 33x33 см 0.98 м² матовый цвет серый;;4563;
89420279;Глазурованный керамогранит Dako Bonomi 60x60 см 1.8 м² матовый с карвингом цвет белый;DAKO;1720;
89416694;Керамогранит Урбан 40x40 см 1.76 м² цвет серый;;922;
84241002;Керамогранит Estima NV00 80x80 см 1.28 м2 неполированный цвет бежевый;ESTIMA;2252;
86811865;Глазурованный керамогранит Estima Underground UN01 40.5x40.5 см 1.804 м² неполированный цвет светло-серый;ESTIMA;1003;
92096502;Керамогранит Estima Gabbro GB03 60x120 см 1.44 м² неполированный цвет серый, цена за упаковку;ESTIMA;3695;2795
82755496;Керамогранит Laparet Vitrium Grigio 120x60 см 1.44 м² цвет серый;LAPARET;2037;
82622776;Керамогранит Шахтинская Плитка Дора 40x40 см 1.6 м² цвет бежевый;ШАХТИНСКАЯ ПЛИТКА;855;
90834094;Керамогранит Laparet Urban Dazzle Bianco x9999275887 60x120см 1.44 м² цвет белый, цена за упаковку;LAPARET;2990;
91535719;Керамогранит GLOBAL TILE Favorito_gt GT1206010703PR 60x120см 1.44 м² цвет белый, цена за упаковку;GLOBAL TILE;2790;
89386039;Глазурованный керамогранит Concor Opera Blue 60x60 см 1.44 м² полированный цвет тёмно-синий мрамор;CONCOR;2044;
86354568;Керамогранит Incolor Glamour 60x120 см 1.44 м² полированный цвет серый;INCOLOR;2446;1848
89411855;Глазурованная клинкерная плитка Керамин Касл Рок 2 29.8x29.8 см 1.51 м² матовая цвет серый;КЕРАМИН;1058;
91528805;Керамогранит Delacora Stoncrete beige D120225L 60x120см 1.44 м² цвет темно-бежевый, цена за упаковку;DELACORA;2990;
86711030;Керамогранит Alma Ceramica Terrazzo 57x57 см 1.62 м² лаппатированный цвет разноцветный;ALMA CERAMICA;1830;
91371453;Керамогранит Alma ceramica Ashton GFA92ATN44R 20x90см 1.62 м² цвет коричневый, цена за упаковку;ALMA CERAMICA;2290;
89386109;Глазурованный керамогранит Cersanit Forta 29.7x59.8 см 1.776 м² матовый цвет коричневый;CERSANIT;1297;
89386108;Глазурованный керамогранит Cersanit Forta 29.7x59.8 см 1.776 м² матовый цвет бежевый;CERSANIT;1297;
89370424;Ступень Cersanit Misto 29.8x29.8 см цвет бежевый 13 шт.;CERSANIT;1183;1001
92065913;Керамогранит Idalgo Граните концепта ID9094b036MR 60x120см цвет бежевый;IDALGO;2150;
89356606;Керамогранит Concor Artic Natural 120x60 см 1.44 м² полированный цвет серый;CONCOR;2043;
89266129;Панно настенное LB Ceramics Моррис 60x60.3 см глазурованный керамогранит матовый цвет синий комплект;LB CERAMICS;1552;
91528795;Керамогранит Delacora Estelle blue D120228L 60x120см 1.44 м² цвет сине-серый, цена за упаковку;DELACORA;2990;
91469798;Керамогранит Laparet Galaxy x9999300991 60x60см 1.8 м² цвет жемчужный, цена за упаковку;LAPARET;2390;
88242074;Глазурованный керамогранит Progress Chester Wood 80x20 см 1.6 м² матовый цвет серый;PROGRESS;1440;
91152655;Керамогранит Idalgo ID9093E021LLR 60x60см 1.44 м² цвет черный, цена за упаковку;IDALGO;2957;
89386038;Глазурованный керамогранит Concor Golden Sky 60x60 см 1.44 м² полированный цвет золотой мрамор;CONCOR;2044;
91589932;Плитка Eternal ANTIQUE CARRARA glossy ETMAR1201GL60120 120x60см 1.44 м² цвет белый, цена за упаковку;ETERNAL;2240;
91717877;Керамогранит Cersanit Soft concrete A17123 60x120см цвет серый/серебристый, цена за упаковку;CERSANIT;2720;
88916600;Керамогранит Alma Ceramica Oxide 60x120 см 1.44 м² лаппатированный цвет черный;ALMA CERAMICA;2153;
